,length,width,class
691,5.651928497312061,4.344955288612617,1
692,5.661164819412106,5.744153078135801,1
693,5.909619557202206,6.301425303031487,1
694,5.240646807018671,6.2316198597696,1
695,5.100566718761643,5.429730468455441,1
696,6.25338382044894,5.197113967771095,1
697,5.780210181359096,6.245288118225105,1
698,5.287587399481099,6.73882838352221,1
699,6.759932401054407,5.370830067006381,1
700,6.1104899839730145,5.621504521988052,1
701,6.9255951377378855,6.228108742317152,1
702,7.065273029521936,5.710996929567161,1
703,5.873195361771053,4.577746214664433,1
704,5.3758920602758895,6.308656979429246,1
705,6.285740174811591,4.950487983444949,1
706,6.529008832035759,6.439965087418237,1
707,5.974619758050011,5.373004200034623,1
708,6.397005540337587,5.90275082300688,1
709,6.3177362757370865,5.571431324712031,1
710,6.445886274913031,6.217474335112755,1
711,4.953913384919562,5.492128407675188,1
712,5.391878651254703,6.267168152047079,1
713,6.436796366053404,5.502697121566144,1
714,6.499169125467302,6.4028245246448785,1
715,6.636691134501578,6.128605076838481,1
716,4.538874203197237,5.420265159302376,1
717,6.339037021980184,6.729826856135532,1
718,5.971581918319983,6.305851779080556,1
719,5.898364950458522,6.205080023702572,1
720,5.897397536228787,5.291856940444977,1
721,5.447988704345287,5.858651326330949,1
722,6.100743446806818,6.821141217223933,1
723,5.613051969958162,6.044367075423362,1
724,6.3650271311652205,6.099119411294703,1
725,7.188953005737986,6.836225119785284,1
726,6.421141417451482,4.882475265038872,1
727,6.387887651305316,6.233911115655697,1
728,6.218349272255703,6.899028989177409,1
729,6.080512225433312,6.48412410314166,1
730,6.641618279091034,6.106506890786293,1
731,5.4764774597468975,4.395806443569605,1
732,6.085744918480632,5.7331806829969745,1
733,4.763373463440798,6.369924368895213,1
734,7.154515626646325,6.776218709074894,1
735,5.007749711927979,5.765683138592262,1
736,6.710084919203803,6.797050582814822,1
737,5.8042905684332835,6.8082004295428495,1
738,5.742999453827041,5.515474791413363,1
739,6.383308782185963,7.576328226335059,1
740,6.544586818463382,5.938984808547327,1
741,6.117378719131419,5.344287343884526,1
742,6.35022353258737,6.010312753426854,1
743,4.540685374324305,5.44522911132631,1
744,6.4346946943437535,6.868607205254297,1
745,5.316811475064898,5.6976324349098695,1
746,5.548404117171812,5.364383243584883,1
747,5.68125804276565,6.262792983883935,1
748,5.966126337854849,5.161934455768882,1
749,6.260956553083476,6.2113441952518755,1
750,6.1480663987049065,7.136561288655205,1
751,5.769979711620224,5.4378713240521686,1
752,7.196781047360669,6.251454090617879,1
753,5.611136229019205,5.930313922301635,1
754,5.05535173882291,5.200078852303954,1
755,5.919794436997275,5.852753867559473,1
756,6.060016834167272,5.593364509062579,1
757,5.547466492180946,6.648391100759034,1
758,6.457229502911883,7.841940709719797,1
759,6.0394786356982735,4.938749287845167,1
760,6.149218122492289,5.679778356699662,1
761,6.223560332579252,6.76936776781163,1
762,6.462867900183708,6.637527600174078,1
763,6.886450961067876,6.1933764995361145,1
764,6.640653514648696,6.586873597707726,1
765,6.926839942047098,6.49958803966668,1
766,5.070694367707168,5.748743071932616,1
767,4.967589879810353,6.215436399763059,1
768,5.849121523128591,5.487936538314588,1
769,6.081641232330421,5.833846936199554,1
770,5.831807666040808,6.3572428619711445,1
771,5.4182963792526255,6.90915275734322,1
772,5.119719621061524,6.048864568281984,1
773,6.808844876263532,6.03486705214882,1
774,6.113883337311731,5.574610516764471,1
775,6.050312294781378,5.336612939232523,1
776,6.604770522810555,6.023007646542104,1
777,6.304761739875695,7.101077528909106,1
778,6.014583308717529,6.0002547357987055,1
779,5.640156152441982,5.877503468499613,1
780,4.824510324055936,6.651562139086473,1
781,5.348273697217724,6.17227549010794,1
782,6.390934100569256,5.655861805087536,1
783,6.329391655872705,6.8987657005146055,1
784,6.087918647993402,5.512398316475373,1
785,6.065873164791845,6.490171910195544,1
786,6.06509241476985,5.5869284420561325,1
787,5.557948989898988,6.260137403257558,1
788,5.571826203693666,6.756346192918863,1
789,6.223910812596173,5.427772956233003,1
790,6.096318722948582,5.938108957334822,1
791,6.117920200815569,6.133036134645553,1
792,6.507580502185508,6.512459722991708,1
793,6.492444209653569,6.712876352125385,1
794,5.763016137595307,5.931752728295093,1
795,6.198119352722065,6.979505921853241,1
796,6.231733875949248,5.011652790800361,1
797,5.523836921333751,5.61994571125354,1
798,4.689130490520558,6.286022700712456,1
799,5.9124948854258,5.67153948321511,1
800,5.70727931536343,6.148490018922815,1
801,5.609947945809364,5.217388074538187,1
802,6.754177627412435,6.702488734479745,1
803,6.249034244598788,5.339356094507561,1
804,4.880924124960257,6.4549072552936435,1
805,4.791278240609641,6.85052543486125,1
806,6.100890315598492,6.231626924621537,1
807,5.8479915938826235,5.419930511319256,1
808,6.055152925207943,5.279145697706329,1
809,5.968875181032144,5.786500051114579,1
810,5.898556176581596,6.136243876227949,1
811,6.536164746069621,6.27768947979445,1
812,5.092130776435268,5.725747943976204,1
813,6.067416306409936,5.032375043211794,1
814,6.716738499481179,6.493925452775124,1
815,5.587142461442843,6.485579047134258,1
816,5.543069521421362,5.670843222638209,1
817,6.265407288631911,4.669947763006562,1
818,5.82549371967734,6.5688891352028005,1
819,4.8183807470316795,5.433347199342585,1
820,6.332811928015491,5.04778635183537,1
821,5.280632282204543,6.175228574168729,1
822,5.159485315527004,6.202226269450548,1
823,5.623596225316857,5.533134559739458,1
824,5.456645680986153,5.97398568591445,1
825,5.768596788180571,6.3206879815482315,1
826,5.499772932716388,5.170136002630977,1
827,5.376011484903032,6.563700171617323,1
828,5.564574430276945,6.500277365409261,1
829,5.415471325181131,4.907844257085482,1
830,6.317725255672524,5.44622364813857,1
831,6.558654998680725,5.868334608851968,1
832,5.848525333857764,6.605916259165729,1
833,5.3895719724766415,6.271746820031037,1
834,6.492012378201323,6.69637252136458,1
835,6.008212356147629,5.646046045709358,1
836,6.421220082525846,5.354179858741157,1
837,5.672890929901469,5.758189402291996,1
838,5.571493681926379,5.969022783189935,1
839,6.310217360598334,6.57932422818842,1
840,5.427194668079718,5.331962557183123,1
841,5.986719877994017,5.52716147999528,1
842,6.965890769971914,4.754292129658509,1
843,5.1525476202098375,6.235636553168902,1
844,5.803366594453813,6.450415739266728,1
845,6.260184321580064,6.100063263236874,1
846,6.767999807212814,6.177743333597596,1
847,6.594942157685826,5.995933940093501,1
848,5.678403671257653,6.5410412184655575,1
849,5.807261439742129,6.058642026450485,1
850,6.902100565143129,5.81050528135294,1
851,6.604779322563964,5.895090935684094,1
852,5.698325103983087,6.603959922173636,1
853,5.870116576970801,6.438908610389566,1
854,7.465530740692444,5.9622736389967015,1
855,6.80797290829143,6.326089330445975,1
856,6.169022505305858,6.463850788972368,1
857,5.930691004475685,6.771993720676878,1
858,5.815011673219827,6.277092049838163,1
859,6.251107550687855,6.271037745288148,1
860,5.293711567932867,6.105781521076478,1
861,6.5919405396612385,5.185551362898732,1
862,5.855557145075165,5.417104399005457,1
863,6.706903596798733,6.525207300278597,1
864,5.586675174540393,5.390400723469491,1
865,5.997531753165723,4.76602089589389,1
866,5.5483439645600425,4.94597201430048,1
867,5.974913759827924,6.405930824094074,1
868,5.353324130165852,6.418711359059518,1
869,6.231853297951693,5.978820617549729,1
870,5.4250643507852025,6.089153799534477,1
871,6.3832698123783445,6.154418906293173,1
872,4.906741383861714,5.803516117837192,1
873,6.419815112381161,5.675133591077371,1
874,5.5422585530208615,6.01595759943438,1
875,5.227602951350369,6.18726486265532,1
876,5.266776748692376,6.249858494943418,1
877,7.090319242052357,5.8788229779091665,1
878,6.061956120591308,5.896977645503665,1
879,6.155025903165134,6.283320812137965,1
880,6.138676293556228,5.44314342221029,1
881,6.66740633086108,4.903661573880331,1
882,5.84590597760394,5.3108744229088085,1
883,5.083431767004422,6.177291160396771,1
884,5.570443210526821,7.206064066519118,1
885,6.026959229877904,5.309449507922511,1
886,5.987070416605364,5.985290954354049,1
887,5.282659089062663,6.469255005936247,1
888,5.794006890806262,6.76646015462343,1
889,5.604359846507559,5.762457864623757,1
890,5.596745754922012,6.1671448207087805,1
891,5.894314622225788,6.2512128324763,1
892,6.338460845623587,5.8219558226721855,1
893,6.0348158142708845,6.059727430853036,1
894,5.830573604839149,5.261974751524712,1
895,6.401811041519625,4.791165441915947,1
896,6.299662756136877,5.289015553620614,1
897,6.861995351593515,5.858754936220244,1
898,6.175576910731083,6.9083725478018145,1
899,7.569964699646632,5.975839921964306,1
900,6.295193805504939,5.313328691570933,1
901,5.710562940860245,5.833776898617599,1
902,6.209759984391042,5.321874215040988,1
903,5.900856810998,6.144773841177612,1
904,4.821439479164841,6.057362103487952,1
905,6.693011807063167,5.47507970376255,1
906,6.389480400121344,6.9943342105504165,1
907,5.5717806461058625,5.402222064400805,1
908,6.5281780456114795,7.040515380356814,1
909,5.358422988804082,6.515612240335097,1
910,6.63844385811451,6.23946774293209,1
911,6.26671831013838,5.751791429488029,1
912,5.465374654736601,5.631860215173216,1
913,5.303130466908977,6.572535699235567,1
914,5.6530721483159825,5.792022822391977,1
915,5.951720572788119,5.462804386147901,1
916,5.723227562900405,5.456393914727085,1
917,5.831083258954198,5.539421021462784,1
918,5.933975813881488,5.930385550580001,1
919,5.38660367188478,5.478700345529565,1
920,6.360988890193737,5.107539131191938,1
921,6.36721101690138,6.164473339597803,1
922,4.689521462121405,6.086503429369335,1
923,7.300161612681583,4.680133593785202,1
924,6.082020206644178,5.306931390464611,1
925,7.120079117708987,5.9851728405068885,1
926,6.0892956906592115,6.248315017918797,1
927,5.720366659443631,6.605489465641006,1
928,5.628872631606181,6.617018955827695,1
929,5.893488686443518,5.8866561721346535,1
930,6.744036360694227,5.596882797168506,1
931,5.9330649316453155,6.013351351444842,1
932,6.795563183771794,5.662640743473193,1
933,5.650774024959306,4.50766606252658,1
934,5.27874962247491,5.758745667924848,1
935,5.436749783384714,6.366934080967953,1
936,5.757397451270895,6.413024056361144,1
937,5.638149728499128,5.317615384985992,1
938,4.988912783088163,6.692733447659999,1
939,4.91891655771286,6.453834614803123,1
940,6.233851259851006,5.580749689624524,1
941,5.385004474783964,5.74365335641923,1
942,6.209319894558545,6.088271928769356,1
943,4.9557412879739005,5.292883609311315,1
944,5.502071327480903,6.48632330574038,1
945,5.77135755989267,6.852261831738798,1
946,5.293289214800599,6.5214225338015295,1
947,6.901614694608312,6.079093696052833,1
948,5.410009596462275,6.028826537163404,1
949,5.770285299507951,5.916083142582766,1
950,5.584236700558384,6.767580256013264,1
951,5.7179602703478,6.113725321160864,1
952,5.73759859736474,5.964637776457141,1
953,7.561113490758165,5.107362592954842,1
954,7.493493817615027,6.411120404769812,1
955,5.986318501409721,6.562728700140356,1
956,5.937230883517957,5.468382817741857,1
957,7.569720621787192,5.994534623957865,1
958,4.227675770010465,6.610671108837186,1
959,6.07166302178123,6.108616021515345,1
960,5.176625042308311,5.383963333959842,1
961,5.968409483857176,6.571579327779405,1
962,6.600217680639678,5.306299780816362,1
963,5.742207262466161,5.8247663104514045,1
964,6.368849635080622,6.3406518450358025,1
965,5.94294279700861,5.7162989897452325,1
966,6.623938548354366,6.355390680064595,1
967,5.55104425751908,5.544304613565091,1
968,5.510592349420941,7.7893380611447975,1
969,6.537086647855134,6.277023863137847,1
970,6.0484700917382765,6.3960001014053915,1
971,5.598097560566586,6.223258203245885,1
972,6.368202404370959,5.024157827355789,1
973,5.2464869102743785,6.504010710650174,1
974,6.390022289347848,6.708276134932757,1
975,5.7423487870297265,5.205346286279452,1
976,5.7118227557006644,6.587753600995615,1
977,6.422855113178544,6.167933729764275,1
978,6.516322190603445,6.643427932198787,1
979,6.298232713700778,5.771180209060264,1
980,7.6985460194896085,5.054404131693945,1
981,5.651107122947655,5.775485013747915,1
982,6.2274837185942875,5.676380843934821,1
983,6.148708598149613,5.5400926632044385,1
984,6.0120586022258085,6.103420339668858,1
985,4.966461822687324,4.8647019283651876,1
986,5.879536225167857,6.230126252143569,1
987,6.184453689625465,6.499933983460334,1
988,5.4727848606323075,7.209525854049209,1
989,4.717406215233359,6.653909064566854,1
990,4.945687941738161,5.516826530095338,1
991,5.874445934562,6.324514007600937,1
992,6.35172930572276,5.266182405633004,1
993,6.022401000516856,5.043450108454089,1
994,5.9069133401473755,4.96178605354384,1
995,6.278997093243487,5.833321912453486,1
996,5.14436420253677,5.5537608622219805,1
997,6.238845136904413,5.984817187180993,1
998,6.638804610687068,6.437810434330062,1
999,7.22378542022224,5.5278241206619025,1
