,length,width,class,L/W
481,8.22072116927674,3.517696963645377,0,2.336961157892815
482,7.960525011136286,4.497981411107056,0,1.7697994463647682
483,6.994414508921235,5.419711812347788,0,1.2905510018052593
484,7.88154332233836,3.7669260495941304,0,2.0923010482745106
485,8.052051850008871,4.017825751060735,0,2.004081896255225
486,8.038450241236042,4.283036977165708,0,1.876810843355238
487,8.68483175323467,3.6166039379977546,0,2.4013776189279983
488,7.193932824334327,4.237563477865981,0,1.6976578314190023
489,8.240908448676155,3.7795226819678787,0,2.1804098406377
490,7.857657046089063,4.215871299910002,0,1.8638275428988555
491,8.522037778705,4.282825039574119,0,1.989816931571976
492,7.658705589452614,4.749009997858472,0,1.6126951918202417
493,7.912900084071435,3.157256200488155,0,2.5062584667180294
494,8.350895871078764,5.44280180175689,0,1.534300930888787
495,7.8839844369061565,3.7021466359771344,0,2.129571087295757
496,8.267439303771114,3.4390516119696115,0,2.4039881445792526
497,8.461122930770099,3.7510536995005133,0,2.255665636537481
498,7.584486303549866,5.173323819544046,0,1.4660760795403542
499,8.202122032572547,3.330698120874045,0,2.4625834389398635
500,7.565106574682329,3.4739143598741946,0,2.177689427829273
501,8.200123919696928,4.405640311648056,0,1.8612785746527358
502,7.403927495129227,4.014555986607314,0,1.8442705793190988
503,8.26031614524287,3.6878138317912788,0,2.2398951037153068
504,8.788569669552615,3.8057942217014826,0,2.309260342936631
505,7.545249303682848,4.3129476855720705,0,1.7494414154207494
506,7.460561112100195,3.408836238960378,0,2.1885947546648667
507,7.171982214994814,4.0581311291175926,0,1.7673115990597137
508,8.587033188255166,3.56848788607571,0,2.4063506623525024
509,8.092853865271978,5.458775146743819,0,1.4825402489969564
510,9.131376770999111,4.3030184915633924,0,2.122086342157795
511,8.008151607122489,3.9413951636422406,0,2.031806321019119
512,7.679946515588601,4.453383931284794,0,1.7245192945610126
513,7.040779815958489,4.451590334449653,0,1.581632469967373
514,7.417247634918148,4.462987415279422,0,1.6619467958893546
515,8.260629636365996,3.0180630203089334,0,2.737063335251504
516,8.617372572398626,3.8053792342565065,0,2.2645239914129833
517,7.438661128257514,4.077444943051603,0,1.8243437329383878
518,7.84383221759383,3.546840923205411,0,2.211498171873203
519,7.55892295784871,3.725904011564994,0,2.028748710215358
520,8.085666818204478,3.9073976829248367,0,2.0693227243130385
521,7.059651732044808,4.6846853490663225,0,1.506963906007439
522,7.479613688540355,3.891034914053201,0,1.922268459099745
523,6.791680074694417,4.775415403921862,0,1.4222176502418358
524,7.93799256243372,4.476614352532755,0,1.773213401315797
525,8.402434686752875,4.4622397912886305,0,1.8830083276018594
526,7.506674977468808,2.8434958722301893,0,2.6399457972770786
527,8.150296230226322,4.417034222052023,0,1.845196532446139
528,7.547212517051881,3.816752066613565,0,1.9773913488041126
529,6.6876862793813,3.365557297793412,0,1.9870962481506413
530,8.503636132332888,3.6671168410606843,0,2.3188887894483554
531,8.289018637380718,4.521815443326349,0,1.833117415177637
532,7.55865403598053,4.5607592491866376,0,1.6573236215721177
533,7.991378189377521,3.64301236302935,0,2.1936181909446733
534,8.307419699375941,4.678709631280739,0,1.7755792417282128
535,8.19348442748297,3.9449962509650596,0,2.0769308527171875
536,8.636887956993185,4.447926034570085,0,1.9417786828885486
537,7.256795290348459,3.2577720933113197,0,2.2275331369090297
538,9.373074669081085,4.913001122399204,0,1.9078104066265424
539,6.747059122765441,3.2420659174138566,0,2.081098686650844
540,7.56866237609462,3.645754626603028,0,2.0760207834246938
541,7.444555241405759,3.6845885285815467,0,2.0204576938938916
542,7.504000182594722,2.538389712158522,0,2.956204930492603
543,7.919386912575532,4.701365759712501,0,1.6844864486909907
544,8.029001914078837,4.191836807511916,0,1.915389907281359
545,8.512513917650917,3.9373801937986235,0,2.1619740788705477
546,7.854964883448752,3.654781640253851,0,2.149229600185681
547,7.793384940569845,4.008608545464853,0,1.944162133113972
548,8.450212151307658,4.2529860504673165,0,1.9868892234854973
549,7.736561584031444,3.9154385811847146,0,1.9759118738852883
550,8.144345970833262,3.6778127832318344,0,2.2144536578820944
551,7.721020572503576,3.5399061332055566,0,2.181137092895686
552,8.344586104410531,3.70546548131124,0,2.251967032616281
553,8.35936749895014,5.211349837935719,0,1.604069532637899
554,7.490556318678834,3.836992055040399,0,1.9521948993454374
555,8.032846786856938,5.604130565683935,0,1.4333796639294751
556,7.773208919688553,4.156953125085897,0,1.8699294136322338
557,7.669510686889637,4.607938430539796,0,1.6644125789656428
558,8.214742123734938,3.9019629827361997,0,2.105284483753472
559,8.307225885526533,3.8888346651754726,0,2.1361735843176284
560,7.393596331954759,4.443228728485969,0,1.6640143426679115
561,7.624702677798496,3.7720398612979333,0,2.021373834362102
562,8.152062471281065,5.023165399093166,0,1.6228934991375676
563,8.78648344948637,3.5452535352696235,0,2.478379433819009
564,8.117366515132272,3.71998812388457,0,2.182094739231525
565,7.279963175403269,4.038549964542238,0,1.8026180781023071
566,7.387439887494287,5.104776515644015,0,1.4471622537940414
567,9.128017597447215,2.7326118829388024,0,3.34040031606334
568,7.5276335417093865,3.436038129846934,0,2.1907887099159526
569,8.1219303525471,4.942848051719971,0,1.6431681224189965
570,8.331320361529345,3.3097846386326064,0,2.5171789923380996
571,7.319776453593665,4.31362687496048,0,1.6968960611969308
572,7.845206148823931,3.305046818594072,0,2.3737049970630038
573,7.98783107293397,3.373303990403565,0,2.367954710176697
574,7.2117857087511785,3.3273578596328806,0,2.167421123000843
575,8.389590785527377,5.086598318146526,0,1.6493519363613534
576,8.219542680204652,3.6181879629980287,0,2.271729043450231
577,7.929086671881377,3.2752053789037077,0,2.4209433469285027
578,7.985365677785778,3.133562509522108,0,2.548334572398113
579,8.402807749012613,3.779715926628262,0,2.2231320850899055
580,7.117861092358366,4.224962377917153,0,1.684715852042065
581,8.648687760422986,3.5159178250464103,0,2.459866296877636
582,7.819618423006477,3.8639100588781123,0,2.023757878380043
583,7.696791485827403,4.755481660938851,0,1.6185093402942206
584,7.32788149138867,4.690949688000524,0,1.5621317598296636
585,8.371833776876642,3.702388921981933,0,2.261197824780412
586,8.314932427355641,4.194893016497443,0,1.9821560155777835
587,6.866069813627871,3.819322608790483,0,1.7977192599088254
588,8.534572386924076,3.6901690523370676,0,2.3127862886170316
589,6.785599235015361,3.5867053822276667,0,1.89187527602306
590,7.687450873988296,3.9632616064279618,0,1.939677880844434
591,9.296634570526928,3.8986638695572537,0,2.3845694016146837
592,8.226826322675915,4.396162617311896,0,1.8713653335477247
593,8.599458803012338,3.68538832120207,0,2.333392862168575
594,7.128670016594231,3.6646875244449664,0,1.9452327023908815
595,7.5050401461569365,3.716069565700133,0,2.019617774497431
596,7.572977103592156,2.5376475693943124,0,2.9842509239372745
597,8.747145754937124,4.378377520029617,0,1.9978052863011124
598,8.440706989545,3.9967853882475,0,2.1118739611000374
599,7.7826573549675,3.2770696484080246,0,2.37488310898374
600,7.248541139960992,3.6789665761350534,0,1.9702655596224423
601,8.67491604734164,4.1395641861041295,0,2.095610952588192
602,7.793800533566321,4.140417153723188,0,1.8823708443382088
603,8.606072249998094,4.789640369466767,0,1.796809694702864
604,7.893178594250547,2.97959417438551,0,2.6490784087663144
605,7.5411306369692355,3.1334922298493413,0,2.4066217765383815
606,7.635859197915018,3.2239377474118287,0,2.368488412670211
607,8.332259468048436,4.004550293583979,0,2.080697920412746
608,7.523281356342692,3.9717046517648935,0,1.8942197408862202
609,8.886996617918827,4.285869618721985,0,2.0735573894030086
610,8.037158566263216,3.7084686891452354,0,2.167244552930471
611,7.543299590729239,3.4540112852767395,0,2.183924419379788
612,7.660860135592149,4.974709276530035,0,1.5399613745741862
613,7.530853672326208,4.460770105881257,0,1.6882407058810833
614,8.749068537450444,3.645896785976486,0,2.3997027483341573
615,9.46228045836842,4.384691346677837,0,2.1580265770674454
616,8.182848535664089,4.819114828094678,0,1.6979982481345692
617,7.931594988380583,4.135943351772233,0,1.9177233133480736
618,6.302218121632302,4.898947147307437,0,1.2864433789811618
619,7.985232710852206,4.505435487615569,0,1.7723553545049795
620,8.15393850652723,3.4567668901221733,0,2.3588337789937124
621,7.872383380293992,3.993531135626964,0,1.9712838370191068
622,8.472164640766264,4.681161538318952,0,1.8098424015952022
623,7.434760923331991,4.166952434114254,0,1.7842202523034936
624,7.175105342992449,3.875115572236946,0,1.851584864822639
625,7.35170136227077,3.855918638893816,0,1.9066017856589998
626,8.532710737123267,4.304448108061933,0,1.9823007556165195
627,8.697182459764207,4.37014813615965,0,1.9901344734293194
628,8.447701956508556,3.621445440806824,0,2.332687898958513
629,7.088159763181867,2.4694690846423626,0,2.870317270729631
630,8.296766409391768,4.421650687131073,0,1.8763957165451737
631,8.818900158373033,3.400773016813722,0,2.593204578715372
632,8.170615416848127,3.841203536018973,0,2.1270977547094945
633,7.724902029123163,4.853904399784243,0,1.5914821127228085
634,7.683014015952212,3.5782443426961077,0,2.1471462762554876
635,8.37733582009405,3.493808608093883,0,2.3977660941949743
636,8.056726914111529,3.472003471970109,0,2.320483541895747
637,8.615776236094932,3.552782134150211,0,2.425078687848034
638,7.580013478998306,3.883410716701266,0,1.9518959059362877
639,8.481937079235827,4.302163064404919,0,1.9715517408936383
640,8.004154181487742,3.6591479715379203,0,2.1874365955535926
641,8.016669085874657,3.9561786254803817,0,2.0263668162610395
642,7.696059604667536,3.633783737441586,0,2.117918995940592
643,7.844905185832789,4.00599442083442,0,1.9582915904807354
644,8.67955032915848,4.399576909469872,0,1.972814774638029
645,6.960361098745427,3.3337782496495776,0,2.087829656779676
646,8.284375901382129,4.762737253352797,0,1.7394148492130705
647,7.270613202774505,3.7525482198304694,0,1.937513597920661
648,9.00071341609384,4.5898091034795065,0,1.9610213002694281
649,8.471543881635167,4.705536817864066,0,1.800335266631824
650,8.25540112014635,4.484371284541748,0,1.8409272106000383
651,8.203303757540036,4.956800256257509,0,1.6549595169149922
652,8.312323450415574,4.08302661293929,0,2.035823970403097
653,7.131151071608474,4.852915211728358,0,1.4694571737775584
654,7.423933413538487,3.6620149824263257,0,2.0272810049017447
655,6.99132161798551,3.515708870853813,0,1.988595152444355
656,8.091514702968887,3.534269534619149,0,2.289444713740777
657,8.192973792620437,3.265813833073442,0,2.508708154043817
658,8.457884084142163,4.802153228080891,0,1.7612690979296868
659,7.5091557961222355,3.9800544542193808,0,1.8866967481215096
660,7.813514216926676,4.0961877313908,0,1.9075088177840211
661,8.53449836785925,4.458139491666255,0,1.9143632413954441
662,7.354615926266108,4.620768015852338,0,1.5916436187739431
663,7.59878909246472,3.7253885950762555,0,2.0397305941473682
664,8.325881842071796,2.152653401811692,0,3.867729860768418
665,8.237237985455288,4.048176873077631,0,2.0348018981672897
666,8.757576453850032,3.9400787325579874,0,2.2226907248029577
667,8.469315965031115,4.536164870132417,0,1.8670652869775175
668,7.2582357582856,4.095384977531852,0,1.7722963282098791
669,8.504185667900831,3.9318242610996412,0,2.1629109296768023
670,7.5215034775791345,4.685958323405011,0,1.6051153165429137
671,7.267376223585075,4.335510469373002,0,1.6762446486805687
672,9.029586497655458,4.1050648113495445,0,2.1996209347756857
673,7.698587787116228,4.572983262822343,0,1.6834935412304202
674,8.847077606572986,3.7269725796778754,0,2.3737973428657866
675,7.770427387544738,4.071606740190723,0,1.9084425101380873
676,8.261271539996264,3.120493852303086,0,2.647424392103518
677,8.651563382014936,4.273626309451758,0,2.02440802156256
678,8.482906550454551,3.7707884100158,0,2.249637377669517
679,7.723776980758374,3.1552549491372934,0,2.447908997930643
680,8.688214251504572,4.515990625122808,0,1.923877831625991
681,8.437119508195197,4.9263333242532275,0,1.7126570519817925
682,7.03474494957362,4.212981938494212,0,1.6697780935865942
683,7.329609454773928,4.4256917474171145,0,1.6561500152041937
684,8.497559758964433,3.8648242538397044,0,2.1986924115688065
685,8.190556441484373,4.741219427234697,0,1.7275210665078822
686,7.559303501739565,4.308565902246484,0,1.7544825060696292
687,7.634563068741228,3.6003235632939097,0,2.120521373850194
688,7.8977078672088155,3.6775599159425045,0,2.1475402298604696
689,7.62106789535018,3.1172115614154503,0,2.4448349896051447
690,7.6454889943707025,5.114505588571193,0,1.4948637482096436
691,9.0150312424975,4.271507488439078,0,2.1105034386330503
692,8.490759449556212,3.128737477652207,0,2.7137973416445424
693,7.991107784140958,4.280473010419521,0,1.8668749375802662
694,8.515802375441995,4.45052745622656,0,1.913436656486158
695,7.987106303953444,4.2692618086622005,0,1.8708401269155832
696,9.248068295578614,4.321916273224117,0,2.139807370372685
697,8.98002250292665,3.691075399278917,0,2.4329013990559427
698,7.773387203760119,3.7368500584070885,0,2.080197782159258
699,8.249842627302774,4.042164681744805,0,2.0409466899160873
700,8.743039443659688,4.094564995574189,0,2.135279194031608
701,7.240239761105781,4.836454564467428,0,1.4970139106234006
702,8.219191125999663,4.462528327235803,0,1.841823854839444
703,9.481743672057986,4.704012628947177,0,2.015671389509031
704,8.494606101435105,4.710403998984312,0,1.803371027892038
705,7.367761638715281,5.288589696532597,0,1.3931429854628106
706,7.895851459596045,4.540066668731097,0,1.7391487913552726
707,8.087765194051494,3.8921650945259083,0,2.0779604661237108
708,8.144889770342143,3.54315182095796,0,2.2987696214891558
709,8.086586350024026,4.140492892674934,0,1.953049204438979
710,7.201089874972967,3.3006092711441326,0,2.181745636458435
711,7.733413871891609,3.1464452613005665,0,2.457825650745643
712,7.608845707870792,4.242740370401086,0,1.7933799958519479
713,8.059518217808224,3.3992598938066436,0,2.370962641748117
714,8.361035067917335,4.579737011627627,0,1.8256583394830885
715,8.3785396277577,3.632522853440957,0,2.3065345947709632
716,7.8246852540707215,4.296076448782501,0,1.8213561484196168
717,7.359538254102685,4.452258368701378,0,1.6529899310963154
718,6.195614667134629,3.9650275795400276,0,1.562565339798561
719,8.631313368166115,3.3531619522959852,0,2.5740818639123773
720,8.024482882236946,4.739730271228426,0,1.6930252193775552
721,8.235285183289815,3.9901976827605448,0,2.063878994985628
722,8.09384939761566,3.830146041847373,0,2.1131960267791245
723,6.837602239132567,3.55310220911067,0,1.9244034752504338
724,7.066802467628426,3.877825086853125,0,1.8223623575975088
725,8.57554646280436,3.0908209827836908,0,2.7745205919629004
726,7.3199055596504365,5.165160273270798,0,1.4171691046123458
727,8.432813456689642,4.133647530582262,0,2.0400417293203037
728,8.237602239642197,3.227977171590753,0,2.5519394350557603
729,7.846065142211721,3.6982044897564945,0,2.121587695851924
730,8.06101981350643,4.290225385696129,0,1.8789268835111457
731,8.823870564560465,3.4344530310652432,0,2.5692214989539743
732,7.289356629386797,2.2486185986863427,0,3.2417043217757273
733,7.524035788436246,3.2274581037466987,0,2.3312574622430344
734,8.283906849525566,4.848377535873755,0,1.7085936044031014
735,8.874754068982327,4.063345463123348,0,2.1841003058993222
736,7.6077084270455675,5.018619108743104,0,1.5158967561000845
737,9.159562137610353,3.9075308637228354,0,2.344079281022935
738,8.695139109207537,4.096596036788794,0,2.122527833138122
739,9.002211408675663,3.738337244722596,0,2.40807899859331
740,8.807004360811222,4.282830472779957,0,2.056351381822184
741,8.132321964667598,3.442381387355191,0,2.362411670752068
742,8.2152049225427,2.8765503005676987,0,2.85592256840473
743,7.903593701604693,4.361945032026085,0,1.8119425264590148
744,8.598854296026659,3.714048658557208,0,2.315223920455325
745,7.893897485278547,3.6698484105702147,0,2.1510145930120332
746,8.337189484362991,4.665293049675643,0,1.7870666205936705
747,8.090317072716353,3.793622964670596,0,2.1326096842148474
748,7.279538361017955,4.861796853054562,0,1.497293815648504
749,7.854572238811605,5.342774724169198,0,1.4701297816806214
750,7.589907211212937,4.016281570046425,0,1.889784637565937
751,7.721797624157969,5.215069197394106,0,1.4806702139285972
752,8.025074387578751,4.4235582623256455,0,1.8141672182609936
753,7.333586324380955,4.317143087648807,0,1.6987128236175644
754,8.355487499926678,3.754959676745359,0,2.22518701110763
755,6.674265422691648,4.85038572592871,0,1.376027763526728
756,7.941469344894111,3.6766569012508246,0,2.1599702006984574
757,7.77994159816167,4.363038034068457,0,1.7831477831301439
758,7.58741059226794,3.8921107283116982,0,1.9494333850977492
759,7.826030300887023,4.376181715761105,0,1.7883238880828605
760,7.994163758808002,2.9307054833934063,0,2.727726755249291
761,7.790766596382401,4.0328915891317045,0,1.931806601838206
762,7.583783945541792,3.4545075412333555,0,2.1953299725130053
763,7.33009435022971,4.45070519527167,0,1.6469512197790674
764,7.5007096939799975,5.279264424917294,0,1.4207868919347615
765,8.240069468876602,3.7130111692024723,0,2.21924176722757
766,6.945060511229799,4.430218724516281,0,1.5676563490639177
767,7.778818323513185,3.568532583767852,0,2.1798367090429878
768,7.39852650788149,4.50315238138203,0,1.6429660560611234
769,7.756704411320088,3.7846088359760244,0,2.0495392648206634
770,6.729344234198752,3.529030632732677,0,1.9068534491546585
771,8.711202075670668,3.6649879516709194,0,2.3768705901745486
772,7.208595570645413,4.3038261320115945,0,1.6749272274333578
773,8.484286849977858,4.570946556799579,0,1.85613346044419
774,6.8730772083799865,3.4741146361567887,0,1.9783679953587463
775,7.812449782978086,3.694467841069181,0,2.1146346697437104
776,7.934660313493085,4.798951887269595,0,1.6534152664755257
777,8.948503380972207,3.2777351333514564,0,2.730087397825351
778,8.113425817290008,4.761210706417279,0,1.7040677923273864
779,8.23648483046562,3.854656546832603,0,2.136762310829896
780,8.448054291027788,4.130066155147976,0,2.045500961406538
781,8.162153325231534,4.736645603406435,0,1.7231927420032416
782,8.402719599979264,3.7556131231126018,0,2.2373762484393502
783,8.668418429117999,3.1830948149666027,0,2.7232674277749873
784,8.356460972930739,3.9066189829337783,0,2.1390519550118077
785,8.30191815696036,3.0834468540035367,0,2.692414868828103
786,7.5108267718125035,3.4782326749847154,0,2.1593802007065293
787,7.069350964665618,3.3940843427531395,0,2.082844811962232
788,7.2031701107404995,3.987298475062259,0,1.8065289457990794
789,8.144660960152587,4.937281975445843,0,1.6496244291206628
790,7.928408185001125,5.2094461458992765,0,1.521929196108906
791,8.011699055219314,4.621177554191634,0,1.7336921079676566
792,8.31339898047136,3.449456738573441,0,2.4100603690740745
793,8.004365558318147,4.168830436845311,0,1.920050642399193
794,8.039542109123795,4.696007120954151,0,1.7119952977180095
795,7.5162260054298,4.117055327370019,0,1.8256315273351396
796,8.356229066916404,3.2705818584772945,0,2.5549671063138795
797,7.874607465500454,3.280681698203341,0,2.400296093892001
798,8.489634861398942,3.503762701735056,0,2.4230050902690676
799,7.698050669442995,3.9601983680287676,0,1.943854815857314
800,7.845593509307179,3.7719523433925226,0,2.079982140561933
801,9.682275952164597,4.3349136024342485,0,2.2335568456837445
802,8.489180270689882,3.6550219115748352,0,2.3226072171567798
803,7.272678453965158,3.90253787214865,0,1.8635766499201156
804,8.536130596616685,3.331516046064833,0,2.5622360746842303
805,8.62488985420849,4.1595850361802995,0,2.0734976636344067
806,6.878926338725741,3.8976948626212926,0,1.764870412174723
807,7.834614994618076,4.085192175632382,0,1.9178081857080052
808,7.718566450582221,4.194158541017088,0,1.8403134681481212
809,7.7026878503140885,5.26220093845488,0,1.4637768379433642
810,7.508993126337229,4.683007078231312,0,1.6034554295769379
811,7.710248696168864,3.5087480576282317,0,2.1974358288296916
812,7.685632454119407,3.8027118546025007,0,2.021092511865533
813,6.969223824708993,4.284295137131103,0,1.62669087951205
814,7.542838267301268,3.940527485785771,0,1.9141696878171042
815,6.8534462657796915,4.117711667532795,0,1.6643822635318377
816,8.214200818997554,3.8275985752026007,0,2.1460455315805325
817,7.0827441167727585,3.427548790927853,0,2.066416716085733
818,8.43652495124309,3.7646785296557455,0,2.240968222063453
819,8.047550163657167,4.443247252342052,0,1.8111866629558537
820,7.96467291370961,3.719063661874024,0,2.141580149691828
821,7.801835737590612,3.419022613480453,0,2.2818906510970978
822,7.685789653650803,3.9490584455398405,0,1.9462334527693086
823,8.216893058228376,5.049575222385735,0,1.6272444109360553
824,8.496238596236719,4.030916187732866,0,2.107768606574604
825,7.011195414871597,4.2148103383810485,0,1.6634664082096442
826,7.8856096975888175,3.8116311270178023,0,2.0688281302179607
827,8.259774916253278,3.196220439559427,0,2.584231930320745
828,6.878620554455224,3.3200322756290834,0,2.0718535193010603
829,8.306627482699541,3.502020274379232,0,2.371952996237857
830,8.146133549027544,4.503308781493295,0,1.8089218271029355
831,8.642018340844652,3.439362596585038,0,2.51268021273051
832,8.032753302605817,4.545126438574677,0,1.7673332989004455
833,8.769845230247796,2.396384898386157,0,3.6596146287492632
834,7.695593168181743,3.9396774748336427,0,1.9533561357092304
835,8.48001656387645,4.271264868115102,0,1.9853642482299767
836,7.3496657738199955,3.853171184269516,0,1.9074329746430263
837,8.432250202689307,5.884514222640009,0,1.4329560408312327
838,8.089196631551705,4.186579732043525,0,1.9321730742730319
839,7.233520511368221,3.349204325910036,0,2.159772831836036
840,8.279193631007763,3.920453854976207,0,2.1117946894079713
841,7.690576262652286,3.3211243766333083,0,2.315654396071845
842,7.408918617991619,5.05564543395098,0,1.4654743325624318
843,8.845673840597787,4.048227167237578,0,2.18507348406386
844,8.134769847285828,5.040902499823322,0,1.613752665831355
845,6.991303602284478,3.184136908585343,0,2.1956667703056127
846,8.083723707494078,3.2368183731882567,0,2.497428887099289
847,7.6188437383178185,3.8958328232837847,0,1.9556392904703546
848,8.12816660448882,3.679901873178009,0,2.208799822553212
849,8.735689221428817,3.6818382244247347,0,2.3726434158561425
850,7.7441758499516204,4.148824674671293,0,1.866595109991044
851,8.015876693598146,4.276954710630616,0,1.874201911391352
852,8.560767716514173,3.824938433033189,0,2.2381452319810164
853,7.681550683970339,4.793536188208955,0,1.602481004079048
854,8.3290603401429,4.0670266008556935,0,2.047948331193724
855,8.675862185218431,3.707663549528241,0,2.3399809797526907
856,6.554387461930354,4.86068180235862,0,1.348450223330783
857,7.3851136790295495,4.216792935602959,0,1.751357913896133
858,7.880114333548371,3.3683824016825064,0,2.33943578662929
859,8.464549708550551,3.489100495255385,0,2.4259976805084795
860,7.266141058386293,4.623203760039493,0,1.5716679245658478
861,7.474257314183831,4.389983840484421,0,1.7025705756035472
862,7.844763193674628,4.036689528976336,0,1.9433655071471354
863,7.131106831862474,3.8003532772159914,0,1.8764326134138978
864,7.929168149249114,3.296199855446454,0,2.405548357799787
865,8.881388652812594,3.6592059128485097,0,2.42713552184301
866,8.002358748747557,4.343973841723327,0,1.8421747092226708
867,7.879636884773291,4.108071037547214,0,1.9180868131915136
868,7.667074615048386,3.9605009877397728,0,1.9358850404993653
869,7.844722989102434,3.4814540929687183,0,2.2532892233006736
870,7.3683462073175185,4.390377896890071,0,1.6782943018497098
871,8.531589410645195,3.8256007009480917,0,2.2301306585736524
872,7.095747440517424,4.459778317004153,0,1.5910538453139926
873,6.759837797721572,4.541146091056874,0,1.4885752764118483
874,8.864778067667098,3.691415232630911,0,2.40145784448884
875,7.191150590614712,4.292422066237033,0,1.6753130236605227
876,8.094835881596067,3.1066908075657818,0,2.605613620088154
877,7.719461689990998,4.379855611668798,0,1.7624922770113314
878,8.201029348339798,2.983241181523967,0,2.749033299463358
879,7.063299898578534,4.076306940034147,0,1.732769392120252
880,7.2129405912528055,3.845737886790918,0,1.8755673952786351
881,8.126708416819893,2.9951079272356766,0,2.713327403971184
882,7.554948944493666,3.399959253705408,0,2.2220704369500863
883,7.50617882639957,5.031354254699304,0,1.4918804056360713
884,7.477667932389443,4.00120424232612,0,1.8688543447215442
885,7.438555140864446,3.5802303748380284,0,2.077674999112584
886,8.319767110479848,2.191961040634696,0,3.7955816532536577
887,6.953153015594024,4.535524504931804,0,1.5330427623163227
888,6.800947156689183,4.024155548210056,0,1.6900308835512692
889,8.18762741113143,3.3030611283353797,0,2.4787998444514683
890,7.161172208366216,2.9629559278820854,0,2.4169013588686776
891,7.5059018857477815,3.802829966746053,0,1.9737674183130296
892,8.484424100419098,4.868650371419241,0,1.7426644866975398
893,8.141603379911633,3.200797983578626,0,2.5436167548471706
894,7.764046169878347,4.353194120840803,0,1.7835285894346358
895,7.441923433364711,3.512272464341262,0,2.118834318498826
896,7.314896314271848,4.085271724041966,0,1.7905531892097726
897,7.717361055272622,3.3223668352190376,0,2.3228503768650914
898,8.168761843542445,3.4699886220905505,0,2.354117760369209
899,8.084792431641509,4.305591193706788,0,1.877742699645647
900,7.875890731052717,4.297131910853997,0,1.8328249852324152
901,7.165514173130269,3.442429149373452,0,2.081528438845124
902,7.813081368964704,4.824183640559792,0,1.6195654956572265
903,8.48905015516063,2.9934666216720105,0,2.835859298948536
904,6.809594822868181,3.423346523378599,0,1.9891631701214976
905,8.108060943372442,2.89654635567748,0,2.7992167042243064
906,7.879196469984118,4.865981091930985,0,1.6192410782380142
907,7.773902566816706,4.614186525324341,0,1.684782902500948
908,7.582696073904547,5.073377213998006,0,1.4946052213470455
909,8.670791076709099,4.073960156659463,0,2.1283445942728396
910,9.95676287370171,3.9338415096704025,0,2.5310533861685593
911,8.23110341205743,3.7840805015347967,0,2.1751924698005105
912,7.9058721803509275,4.383407410755527,0,1.803590549432471
913,8.465472025175904,3.4924192194096997,0,2.4239564305818835
914,7.590793406692587,4.7466670749495234,0,1.5991838666657083
915,8.224297509678136,4.767169808245236,0,1.7251949983937003
916,7.061894837149664,3.598403466778205,0,1.9625077905653703
917,7.194013836599049,4.539656980178843,0,1.584704277880404
918,7.762961420808091,4.0332389679741985,0,1.924746210787318
919,7.608233300581847,4.009970425227728,0,1.8973290308368727
920,7.5565634082753785,4.088767898870596,0,1.848127258669454
921,6.69846906536204,4.345661937104154,0,1.5414151312989017
922,9.14272108038146,4.659349583616586,0,1.9622311904926615
923,7.891235228243025,3.5345332319394074,0,2.2326102798906446
924,8.03327208496662,4.916849667556763,0,1.6338250359723614
925,8.30553873779822,3.0996054789950844,0,2.679547056579258
926,8.013872356770035,3.653741468486668,0,2.1933331698176435
927,7.50122281832852,3.4084763663688777,0,2.2007554144550903
928,7.995869500569001,4.3030452953028036,0,1.8581885506288482
929,6.282308198688814,5.3618192403042775,0,1.1716747464116861
930,7.356393308065533,3.606345201637971,0,2.0398472405593124
931,7.839374991315231,4.70868330257191,0,1.6648762483204846
932,8.454069491748117,4.866992495580799,0,1.7370212712315383
933,7.846622106313107,3.576898635246146,0,2.193694288396612
934,7.993178067037184,3.8154759338987776,0,2.0949360461224282
935,7.689122740750872,3.6589258614521465,0,2.1014699482594135
936,6.956049725322433,4.312893170595908,0,1.6128499942328327
937,8.12019799320468,4.792975982138183,0,1.694187081985376
938,8.245206930600808,3.1759325543650636,0,2.5961530320498887
939,8.585852832929888,4.1596694476281595,0,2.064070941460393
940,7.574541461095975,4.131765048334048,0,1.8332459306102304
941,8.456863881616043,4.505087998105081,0,1.8771806200396415
942,8.08026210888692,4.0117585100824815,0,2.0141446920544555
943,8.135723205607375,3.942219931286379,0,2.063741584035019
944,7.077027199310921,3.9890126897708895,0,1.7741300290818058
945,8.681633653864925,2.006154033703976,0,4.327501033325923
946,8.187844222267966,4.384602090882096,0,1.8674087300407076
947,8.348749495901547,5.346637302416115,0,1.5614953892849242
948,7.4869791536734045,3.9566336480168847,0,1.8922598905324415
949,8.208615322581961,2.4965762004599634,0,3.2879490403976552
950,7.837336401707028,3.091942519907271,0,2.534761351883758
951,8.87743032538547,4.198205761647083,0,2.1145772335614597
952,8.675402414568369,4.310716411171879,0,2.0125198660911074
953,8.142789310358937,3.8485138858278867,0,2.115826927465346
954,8.419779688171177,3.56049002289856,0,2.364781149229767
955,7.928618462817965,3.7538220136797302,0,2.112145550301635
956,7.888937372873929,3.8343095982764877,0,2.057459673162539
957,8.549192774052921,4.479840535904744,0,1.9083698862790737
958,8.524354535094385,3.048417135893441,0,2.7963215515110393
959,7.180363382666336,4.355021363138058,0,1.648755031018366
960,7.794262928594512,4.302961354827678,0,1.8113718171904547
961,8.208768238722053,3.9072915851414134,0,2.1008844770987216
