last_up,last_down,last_right,last_left,food_up,food_down,food_left,food_right,dist_x_to_body,dist_y_to_body,dist_to_top_wall,dist_to_down_wall,dist_to_left_wall,dist_to_right_wall,Pear_center_x,Pear_center_y,Pear_to_top,Pear_to_bottom,Pear_to_right,Pear_to_left
0,0,0,1,0,0,1,0,0,0,472,328,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,464,336,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,456,344,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,448,352,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,440,360,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,432,368,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,424,376,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,416,384,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,408,392,160,640,152,432,368,432,648,152
1,0,0,0,0,0,1,0,0,0,400,400,160,640,152,432,368,432,648,152
1,0,0,0,0,0,0,1,0,0,392,408,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,384,416,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,376,424,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,368,432,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,360,440,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,352,448,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,344,456,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,336,464,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,328,472,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,320,480,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,312,488,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,304,496,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,296,504,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,288,512,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,280,520,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,272,528,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,264,536,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,256,544,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,248,552,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,240,560,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,232,568,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,224,576,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,216,584,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,208,592,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,200,600,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,192,608,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,184,616,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,176,624,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,168,632,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,160,640,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,152,648,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,144,656,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,136,664,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,128,672,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,120,680,160,640,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,112,688,160,640,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,168,632,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,176,624,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,184,616,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,192,608,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,200,600,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,208,592,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,216,584,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,224,576,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,232,568,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,240,560,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,248,552,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,256,544,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,264,536,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,272,528,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,280,520,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,288,512,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,296,504,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,304,496,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,312,488,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,320,480,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,328,472,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,336,464,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,344,456,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,352,448,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,360,440,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,368,432,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,376,424,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,384,416,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,392,408,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,400,400,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,408,392,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,416,384,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,424,376,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,432,368,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,440,360,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,448,352,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,456,344,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,464,336,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,472,328,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,480,320,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,488,312,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,496,304,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,504,296,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,512,288,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,520,280,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,528,272,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,536,264,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,544,256,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,552,248,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,560,240,688,728,72,728,112,688
0,0,1,0,0,0,0,1,0,0,112,688,568,232,688,728,72,728,112,688
0,0,1,0,0,0,0,1,8,0,112,688,576,224,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,104,696,576,224,688,728,72,728,112,688
0,0,1,0,0,0,0,1,8,0,104,696,584,216,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,96,704,584,216,688,728,72,728,112,688
0,0,1,0,0,0,0,1,8,0,96,704,592,208,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,0,88,712,592,208,688,728,72,728,112,688
0,0,1,0,0,0,0,1,8,0,88,712,600,200,688,728,72,728,112,688
1,0,0,0,0,0,0,1,0,8,80,720,600,200,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-8,0,80,720,592,208,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-16,0,80,720,584,216,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-24,0,80,720,576,224,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-32,0,80,720,568,232,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-40,0,80,720,560,240,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-48,0,80,720,552,248,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-56,0,80,720,544,256,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-64,0,80,720,536,264,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-72,0,80,720,528,272,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-80,0,80,720,520,280,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,512,288,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,504,296,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,496,304,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,488,312,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,480,320,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,472,328,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,464,336,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,456,344,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,448,352,688,728,72,728,112,688
0,0,0,1,0,0,0,1,-88,0,80,720,440,360,688,728,72,728,112,688
0,0,0,0,0,0,0,1,0,0,400,400,400,400,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,408,392,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,416,384,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,424,376,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,432,368,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,440,360,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,448,352,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,456,344,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,464,336,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,472,328,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,480,320,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,488,312,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,496,304,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,504,296,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,512,288,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,520,280,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,528,272,544,232,568,232,256,544
0,0,1,0,0,0,0,1,0,0,400,400,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,408,392,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,416,384,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,424,376,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,432,368,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,440,360,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,448,352,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,456,344,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,464,336,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,472,328,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,480,320,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,488,312,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,496,304,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,504,296,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,512,288,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,520,280,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,528,272,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,536,264,536,264,544,232,568,232,256,544
0,1,0,0,0,0,0,1,0,0,544,256,536,264,792,264,536,264,8,792
0,1,0,0,0,0,0,1,0,0,552,248,536,264,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,544,256,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,552,248,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,560,240,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,568,232,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,576,224,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,584,216,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,592,208,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,600,200,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,608,192,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,616,184,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,624,176,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,632,168,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,640,160,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,648,152,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,656,144,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,664,136,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,672,128,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,680,120,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,688,112,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,696,104,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,704,96,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,712,88,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,720,80,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,728,72,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,736,64,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,744,56,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,752,48,792,264,536,264,8,792
0,0,1,0,0,0,0,1,0,0,552,248,760,40,792,264,536,264,8,792
0,0,1,0,0,0,1,0,16,0,552,248,768,32,744,584,216,584,56,744
0,0,1,0,0,0,1,0,0,0,552,248,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,544,256,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,536,264,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,528,272,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,520,280,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,512,288,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,504,296,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,496,304,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,488,312,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,480,320,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,472,328,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,464,336,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,456,344,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,448,352,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,440,360,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,432,368,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,424,376,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,416,384,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,408,392,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,400,400,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,392,408,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,384,416,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,376,424,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,368,432,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,360,440,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,352,448,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,344,456,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,336,464,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,328,472,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,320,480,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,312,488,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,304,496,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,296,504,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,288,512,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,280,520,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,272,528,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,264,536,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,256,544,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,248,552,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,240,560,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,232,568,776,24,744,584,216,584,56,744
1,0,0,0,0,0,1,0,0,0,224,576,776,24,744,584,216,584,56,744
0,0,0,1,0,0,1,0,0,0,224,576,768,32,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,760,40,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,752,48,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,744,56,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,736,64,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,728,72,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,720,80,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,712,88,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,704,96,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,696,104,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,688,112,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,680,120,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,672,128,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,664,136,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,656,144,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,648,152,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,640,160,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,632,168,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,624,176,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,616,184,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,608,192,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,600,200,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,592,208,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,584,216,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,576,224,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,568,232,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,560,240,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,552,248,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,544,256,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,536,264,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,528,272,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,520,280,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,512,288,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,504,296,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,496,304,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,488,312,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,480,320,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,472,328,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,464,336,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,456,344,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,448,352,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,440,360,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,432,368,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,424,376,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,416,384,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,408,392,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,400,400,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,392,408,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,384,416,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,376,424,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,368,432,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,360,440,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,352,448,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,344,456,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,336,464,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,328,472,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,320,480,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,312,488,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,304,496,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,296,504,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,288,512,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,280,520,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,272,528,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,264,536,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,256,544,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,248,552,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,240,560,224,768,32,768,576,224
0,0,0,1,0,0,1,0,0,0,224,576,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,216,584,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,208,592,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,200,600,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,192,608,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,184,616,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,176,624,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,168,632,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,160,640,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,152,648,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,144,656,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,136,664,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,128,672,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,120,680,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,112,688,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,104,696,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,96,704,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,88,712,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,80,720,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,72,728,232,568,224,768,32,768,576,224
1,0,0,0,0,0,1,0,0,0,64,736,232,568,224,768,32,768,576,224
1,0,0,0,0,0,0,1,0,48,56,744,232,568,520,120,680,120,280,520
1,0,0,0,0,0,0,1,0,0,48,752,232,568,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,240,560,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,248,552,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,256,544,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,264,536,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,272,528,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,280,520,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,288,512,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,296,504,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,304,496,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,312,488,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,320,480,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,328,472,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,336,464,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,344,456,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,352,448,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,360,440,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,368,432,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,376,424,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,384,416,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,392,408,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,400,400,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,408,392,520,120,680,120,280,520
0,0,1,0,0,0,0,1,0,0,48,752,416,384,520,120,680,120,280,520
